-2.8222	10.376	-6.0567	10.398	-6.1646	10.254	-3.8691	-15.174	-13.497	1.53	54.726	4.0767	-1.5032	-6.7518	4.2038	0.888	14.471	0.29275	-0.7577	-9.6139	-14.022	-5.5534	-1.3681	9.4481	8.2693	8.0265	-18.322	-2.4406	3.5132	3.5279	-3.2086	-13.153	-8.3687	7.6468	-2.7682	-20.423	-6.1981	-13.02	8.9731	2.3823	-1.7908	0.95813	-10.483	-16.303	7.3623	1.2362	-3.0911	6.7023	22.05	-0.83865	-12.875	-6.4418	-4.5819	-7.5105	3.4731	-6.0228	-5.7291	4.7271	-0.38516	-15.253	2.8602	-10.204	-0.27315	11.224
-16.707	-1.016	3.8398	14.688	-0.85454	11.114	-8.9323	-6.1627	5.0541	-2.579	4.0767	55.693	11.441	1.7637	1.6853	-4.0868	-1.7263	-9.0405	-12.826	-15.794	11.561	-4.1976	-2.2079	5.1346	-4.8106	3.8614	-0.90806	-2.4847	1.7192	4.5641	8.5663	-2.6267	-6.6329	7.4989	2.4529	5.0862	10.622	-1.2383	7.1648	-5.608	-4.1278	-0.48095	-0.39491	4.8413	7.688	-8.7711	-2.8297	-0.67502	14.993	-4.8596	-1.61	-13.8	-1.2474	-4.3996	3.2283	2.5731	-9.3521	9.3724	2.1601	-5.0263	-9.5498	0.81123	-6.0832	-0.40966
-8.552	1.4838	14.776	-8.7144	8.6537	4.3927	-8.9188	7.8326	1.8154	9.5605	-1.5032	11.441	46.707	7.1895	-6.4829	-5.0642	11.191	-13.864	-8.719	7.7634	2.8907	-1.6062	3.7021	-9.3549	-3.7046	3.9481	7.2797	-0.81627	1.8256	-4.891	8.8032	-0.4917	-3.5357	-6.2646	7.0608	3.8693	2.718	1.665	7.4836	-10.654	-2.7306	-3.3515	-2.5165	3.6947	-0.063037	-3.9986	0.52616	-10.058	22.311	-5.7001	7.2133	-10.608	4.9547	3.3342	-2.2022	1.6448	8.8776	-5.0835	1.2052	7.5574	-6.8829	2.7195	-4.0341	-5.5878
15.261	-2.9795	14.209	-1.9857	10.033	-4.8026	-2.6137	13.146	1.6717	-1.7748	-6.7518	1.7637	7.1895	50.994	5.2834	-4.0573	4.4222	3.8897	-3.2741	-5.3478	-7.6967	7.0742	-5.2738	-0.34262	-2.41	0.11505	5.7602	-1.8679	-4.8721	-20.312	-4.2302	3.2848	-6.7559	-10.004	-4.1756	9.008	-7.5205	-9.1095	6.473	4.9255	1.8567	5.1592	0.024751	-9.244	-9.3957	11.446	1.4896	-4.7853	-1.3324	-2.5861	5.9834	-9.7481	-8.9733	-1.9818	-1.0463	8.2948	-14.006	-16.221	11.045	6.6918	3.9576	-2.7258	8.9139	6.6485
-12.664	0.41954	-5.0495	2.0163	-1.8689	3.8132	-3.7349	-0.93444	-0.47063	-5.5258	4.2038	1.6853	-6.4829	5.2834	38.487	-1.9894	-5.6821	-1.0999	-6.532	-3.8398	-8.553	-10.056	-3.5705	7.7784	-6.726	-3.167	2.3151	-4.0221	0.60291	-4.1204	10.88	-3.4091	-15.514	-6.3297	14.677	0.17429	-12.785	-11.695	-7.3431	3.9854	2.3944	15.281	3.6183	1.9004	-1.8974	0.587	-7.8882	6.3231	12.301	-6.3709	-13.435	-0.89776	-5.1163	-4.0182	3.7882	-1.1467	-12.085	-4.581	0.55525	-10.922	1.1681	1.835	1.7172	9.0273
0.57864	9.8757	-10.954	2.1458	12.517	-0.93416	-8.6293	8.3514	1.8804	7.8602	0.888	-4.0868	-5.0642	-4.0573	-1.9894	63.91	4.3614	5.6733	7.5425	-0.54916	4.4629	1.676	5.52	-13.976	-16.211	-20.487	5.1419	2.7663	-13.32	4.9389	-8.2668	-3.4231	3.7431	-4.5061	2.5596	2.1121	-1.2098	1.147	-1.0906	-0.67384	14.981	6.5674	3.0385	0.85089	-5.1726	-8.3506	2.8996	-1.5062	11.773	-0.61352	3.8513	2.2778	7.0197	16.94	4.0698	2.7608	4.7274	-10.172	-0.8789	5.5146	3.3924	4.1035	9.6542	9.7392
1.2147	3.2347	-1.3821	-3.4653	3.3314	-3.2438	-4.3169	2.0472	-2.813	13.18	14.471	-1.7263	11.191	4.4222	-5.6821	4.3614	47.489	-13.587	-0.034508	0.6945	-18.269	6.1713	9.8246	-5.9393	13.637	-3.5208	-0.4942	0.86382	-13.97	-2.3417	-18.616	5.1222	2.8431	-6.8582	13.218	6.0203	-8.3324	-18.706	-1.0536	-7.1424	0.60229	0.068955	-2.0814	-1.4175	-2.595	-1.037	5.1165	-16.067	6.0597	-14.424	-0.15921	-2.5236	-1.6704	-7.1285	-0.69827	9.0062	8.8043	0.99573	8.0141	-0.35948	-4.9336	-13.722	0.61373	-3.6762
10.866	3.9873	-0.35465	1.4954	-12.279	-0.13808	0.64633	14.854	-5.3324	-10.111	0.29275	-9.0405	-13.864	3.8897	-1.0999	5.6733	-13.587	73.209	9.7494	-7.8033	10.943	-3.3738	-24.872	9.9828	0.43005	1.9267	-0.59073	-3.3938	2.8052	-4.057	12.183	-8.1009	6.7399	-3.2052	-15.355	-1.0174	25.042	2.4582	-0.080682	-1.528	-1.6271	-0.75914	0.41052	2.2504	-6.4869	4.7499	2.9778	13.031	-6.2126	30.476	1.8638	4.4443	-0.7345	3.8817	4.2249	-3.9846	-20.243	-10.388	11.215	-0.45304	-2.3276	1.3939	6.8305	21.573
2.7904	-1.3112	-9.9287	10.334	-9.1028	-10.509	8.4099	-6.2956	12.038	-3.297	-0.7577	-12.826	-8.719	-3.2741	-6.532	7.5425	-0.034508	9.7494	45.948	5.9515	-6.3797	10.953	-0.88946	0.34349	10.136	8.9569	5.4329	2.0379	11.769	-1.5183	-7.4793	2.7497	3.7626	4.412	-12.527	4.4738	1.9006	16.435	4.1779	7.0214	-10.139	-5.2433	-9.2422	0.51242	9.8026	2.1643	17.044	1.0087	-6.0025	20.34	0.95981	1.8666	-3.3955	-7.39	1.4236	-6.9042	-12.444	8.8419	-2.9545	-0.64916	-4.1735	-0.60725	-6.4862	1.5511
3.5117	-0.97048	-1.101	5.5606	16.508	4.9762	12.685	1.9416	0.16263	0.2913	-9.6139	-15.794	7.7634	-5.3478	-3.8398	-0.54916	0.6945	-7.8033	5.9515	53.81	-5.7529	-6.7119	16.905	3.9359	0.12707	8.689	-0.28497	-5.1179	-7.6604	8.9551	-0.79429	10.249	-2.3458	-0.40697	2.5179	-0.2963	5.5145	-0.015885	3.1134	-8.9691	-2.8329	-11.142	13.77	10.794	-2.5739	-8.8532	1.6426	-13.067	3.7814	3.2218	1.5515	6.3963	13.972	2.4192	-1.7866	-6.4493	1.4218	-14.331	-1.7926	5.9349	-0.97775	-7.3218	-8.0581	10.758
-7.6201	-19.333	4.5866	5.9311	12.438	-6.4487	-7.5691	-0.042005	13.325	2.5872	-14.022	11.561	2.8907	-7.6967	-8.553	4.4629	-18.269	10.943	-6.3797	-5.7529	73.892	4.8319	-7.1142	-9.6885	1.417	1.7304	-1.7225	-2.0161	3.0561	0.5637	17.898	-11.745	-2.2812	1.3861	7.714	-2.0032	22.95	15.054	-6.1422	1.2805	7.1538	-7.9587	5.3295	2.1037	-3.6218	-10.134	-8.5693	8.8405	1.6235	-5.4226	13.258	6.7242	7.8476	22.167	-8.0316	0.25262	-3.4071	-0.7733	3.3263	-4.8633	-0.45406	6.329	-6.1888	-11.003
7.4822	-10.129	-0.49456	-6.5256	6.1529	-16.296	3.4793	6.9525	11.448	2.2834	-5.5534	-4.1976	-1.6062	7.0742	-10.056	1.676	6.1713	-3.3738	10.953	-6.7119	4.8319	51.835	-7.2945	2.5555	12.417	-6.348	0.18672	1.5547	-0.67471	-0.6482	-3.6324	4.5686	17.525	0.17346	0.15775	6.1724	1.5124	-0.85	1.2116	6.893	-2.4493	7.4461	-10.039	-13.855	3.0889	-2.1138	-1.1145	9.1598	-21.04	-7.9232	6.427	1.7736	-6.0219	-0.26665	6.92	8.4682	1.0716	-5.4448	3.6326	11.572	7.5954	-3.8314	-0.58766	2.298
-8.8953	-2.3223	5.4848	12.582	12.611	-0.34007	17.996	-7.1025	2.896	10.744	-1.3681	-2.2079	3.7021	-5.2738	-3.5705	5.52	9.8246	-24.872	-0.88946	16.905	-7.1142	-7.2945	53.686	-10.41	-2.0988	2.4247	-2.807	-7.3638	-5.0955	-5.3848	-10.838	2.4059	-0.038422	3.9123	15.33	-2.0055	-21.855	2.6759	-0.14225	-7.6089	-2.4838	5.4908	6.4373	7.6896	-5.0158	-15.91	-2.753	-6.2814	14.255	-1.1676	3.4389	10.551	11.766	-4.9965	-9.2486	-0.52384	10.75	-0.81715	-0.5562	7.7194	5.2605	-12.78	2.7053	-6.9727
-5.0539	-7.3829	-6.5392	15.803	6.0178	11.729	14.852	-2.2473	2.447	-10.423	9.4481	5.1346	-9.3549	-0.34262	7.7784	-13.976	-5.9393	9.9828	0.34349	3.9359	-9.6885	2.5555	-10.41	63.551	-1.04	3.3718	5.6137	-6.8602	-14.435	17.656	16.473	14.446	2.272	0.18702	-6.7587	-4.5247	11.575	-7.3384	7.1325	17.768	-8.1906	5.0218	-10.039	-4.3409	-10.13	-7.0689	10.844	6.2197	1.9727	6.8416	-3.4979	-0.30523	15.848	-2.2759	11.003	14.214	-10.474	1.5727	-0.38539	-10.519	-6.5593	-6.0795	-9.7136	16.817
-5.1921	6.3279	2.4673	-2.0391	-15.458	-12.799	1.8292	3.3068	-2.036	6.9267	8.2693	-4.8106	-3.7046	-2.41	-6.726	-16.211	13.637	0.43005	10.136	0.12707	1.417	12.417	-2.0988	-1.04	44.337	7.5825	-2.3525	-0.47609	17.521	0.94066	-11.919	-4.0862	3.0693	-4.9624	-2.6951	6.0028	5.6922	-5.7291	2.1753	-7.4238	-10.214	-5.1983	3.8211	-3.8456	4.461	5.9845	2.9032	-1.8797	-7.1737	0.80589	-6.0388	-2.1936	-9.756	-6.3254	-0.87356	-0.62714	-1.7673	4.3135	-3.3458	4.9499	-1.4757	-6.6004	-0.063128	-11.208
-7.4656	-8.5246	0.93199	12.702	-12.453	5.8097	2.3657	-10.381	-3.6115	4.7315	8.0265	3.8614	3.9481	0.11505	-3.167	-20.487	-3.5208	1.9267	8.9569	8.689	1.7304	-6.348	2.4247	3.3718	7.5825	55.04	-6.3011	-2.0516	1.1907	0.90972	3.4964	-1.6216	-17.18	3.7795	-10.54	-1.2025	6.9492	7.7088	11.214	2.6423	-3.7634	-6.4602	-3.3756	2.5795	1.2863	-3.6337	7.309	-3.2573	11.873	0.89305	4.9975	4.8549	8.2138	-6.7751	-16.982	-7.0659	-15.538	8.1633	6.2268	-2.051	-11.472	-2.3598	-6.2549	12.409
-4.966	-7.9656	6.3416	-8.995	12.581	-14.697	7.1219	13.131	13.69	3.5765	-18.322	-0.90806	7.2797	5.7602	2.3151	5.1419	-0.4942	-0.59073	5.4329	-0.28497	-1.7225	0.18672	-2.807	5.6137	-2.3525	-6.3011	45.478	-6.4322	5.6799	0.4946	0.33422	10.178	10.815	-7.1588	7.9669	15.36	0.080164	7.7049	9.0228	0.096509	-9.2491	9.6039	0.62149	10.722	-8.549	-3.2505	14.246	2.26	-0.80692	5.9761	17.695	-4.5369	-5.6079	5.6842	6.8065	10.405	5.7248	-1.342	3.9437	10.469	2.6048	11.764	-1.9577	-5.768
7.0053	14.69	-5.5457	-9.4882	-3.6719	8.5161	-13.556	2.6451	-4.2123	-12.824	-2.4406	-2.4847	-0.81627	-1.8679	-4.0221	2.7663	0.86382	-3.3938	2.0379	-5.1179	-2.0161	1.5547	-7.3638	-6.8602	-0.47609	-2.0516	-6.4322	43.265	12.831	7.7908	-2.4055	9.4144	-1.1767	2.094	-15.904	-6.8504	7.9428	3.112	5.8601	7.9459	3.3415	-10.731	-4.1532	-8.8825	5.8254	11.714	7.6242	-6.2911	-22.935	-5.7629	-5.0272	-1.3743	1.138	0.86666	-5.7016	15.942	-0.07004	-5.2549	1.71	2.3125	-5.61	-5.7699	-4.6909	-9.6755
6.2092	14.042	8.4711	-2.4459	-21.379	-12.352	4.922	-11.959	4.0568	-7.389	3.5132	1.7192	1.8256	-4.8721	0.60291	-13.32	-13.97	2.8052	11.769	-7.6604	3.0561	-0.67471	-5.0955	-14.435	17.521	1.1907	5.6799	12.831	81.395	9.5079	2.243	-7.248	-8.1149	17.022	-3.6459	0.74425	-9.637	16.227	-2.0627	-5.0576	-18.889	-23.327	9.007	0.11744	12.987	23.103	1.2879	15.918	-12.603	17.155	-17.967	-6.9228	-9.5015	-2.9662	-2.0636	-3.4536	-6.0274	14.807	5.6973	2.431	6.4407	4.4882	-15.188	-4.7765
-1.6726	9.8376	-7.3173	10.555	-3.8872	10.743	2.0294	-12.2	10.442	-7.8766	3.5279	4.5641	-4.891	-20.312	-4.1204	4.9389	-2.3417	-4.057	-1.5183	8.9551	0.5637	-0.6482	-5.3848	17.656	0.94066	0.90972	0.4946	7.7908	9.5079	57.313	-0.096721	10.884	9.6939	8.3856	-8.9688	0.15522	14.356	10.578	2.4778	3.6044	1.2963	-12.578	0.67284	-4.947	8.092	-3.3269	17.535	-4.7386	-14.954	1.9131	-7.4917	-4.7792	7.1405	0.66505	7.6186	1.406	2.5856	17.807	-3.7565	0.27592	-7.0883	3.1163	-13.011	-7.843
-6.9886	-4.5693	1.1519	-2.6739	-2.7792	1.9214	-3.0111	3.3038	6.6907	-3.2314	-3.2086	8.5663	8.8032	-4.2302	10.88	-8.2668	-18.616	12.183	-7.4793	-0.79429	17.898	-3.6324	-10.838	16.473	-11.919	3.4964	0.33422	-2.4055	2.243	-0.096721	57.977	-8.1788	-7.966	5.7386	-7.0558	1.7666	6.4116	7.0505	2.6052	4.1694	-1.4722	8.8184	-4.0519	-1.1418	-0.14958	-5.7823	-9.277	15.401	4.9282	4.6866	-2.7601	12.51	8.9876	-5.0787	-3.2372	3.0512	-17.046	-3.5484	-10.098	-6.2497	1.9433	5.6468	-6.4055	21.093
4.8712	-5.171	-13.097	-2.6874	13.975	-5.6206	14.277	11.033	15.754	-4.7077	-13.153	-2.6267	-0.4917	3.2848	-3.4091	-3.4231	5.1222	-8.1009	2.7497	10.249	-11.745	4.5686	2.4059	14.446	-4.0862	-1.6216	10.178	9.4144	-7.248	10.884	-8.1788	44.055	3.5247	3.2567	-1.0128	0.19131	-0.33006	-1.1416	10.846	0.4081	-4.4449	-7.1134	1.4851	-0.18095	-11.318	-0.17284	7.6456	-8.6617	-9.11	-6.0355	-7.6382	-5.8293	6.4434	3.6546	8.6626	15.618	9.6446	-5.9473	11.449	8.0155	-5.9576	-4.822	-11.969	-2.294
2.9817	9.2865	-5.5359	-4.4793	6.4679	-6.9912	8.7131	14.318	12.038	5.8693	-8.3687	-6.6329	-3.5357	-6.7559	-15.514	3.7431	2.8431	6.7399	3.7626	-2.3458	-2.2812	17.525	-0.038422	2.272	3.0693	-17.18	10.815	-1.1767	-8.1149	9.6939	-7.966	3.5247	75.177	6.482	-11.304	6.542	-2.2031	17.683	7.0597	9.6258	-5.8719	8.9308	-12.123	-6.5105	5.8152	-8.3096	4.2989	-4.2365	-22.742	23.011	15.186	-3.1476	2.2043	-7.427	17.968	7.8899	5.0829	3.8561	-4.9932	15.076	11.801	8.2005	1.3828	-4.7481
9.9004	-6.6671	-16.279	-1.0467	5.8082	-1.715	14.9	-7.1294	9.6849	-6.5323	7.6468	7.4989	-6.2646	-10.004	-6.3297	-4.5061	-6.8582	-3.2052	4.412	-0.40697	1.3861	0.17346	3.9123	0.18702	-4.9624	3.7795	-7.1588	2.094	17.022	8.3856	5.7386	3.2567	6.482	51.864	-14.949	-2.4599	-12.139	22.248	10.643	13.412	-3.5422	-16.399	-11.209	-4.2755	7.1422	3.2327	-3.7284	18.125	3.7489	9.7286	-2.6955	6.3459	5.1876	2.3772	-3.7702	0.56529	0.46279	14.899	1.3715	-3.0669	0.32073	-4.8925	-7.3612	9.6491
-15.118	-12.312	4.6874	9.3595	-2.3612	-0.91791	2.2901	-11.745	4.1772	6.2956	-2.7682	2.4529	7.0608	-4.1756	14.677	2.5596	13.218	-15.355	-12.527	2.5179	7.714	0.15775	15.33	-6.7587	-2.6951	-10.54	7.9669	-15.904	-3.6459	-8.9688	-7.0558	-1.0128	-11.304	-14.949	70.452	0.20705	-6.6953	-18.794	-11.846	-10.484	0.53445	11.714	13.804	11.957	-1.7721	-10.717	-9.6744	-5.3818	9.9337	-19.035	-8.0302	3.7235	-0.52093	3.6391	2.8195	-9.2208	12.133	-16.488	16.169	-5.1755	-2.1197	8.9364	0.91012	-5.2402
-4.0919	-13.271	6.0565	-4.7534	-2.6773	-11.593	-3.922	14.87	7.4221	1.1745	-20.423	5.0862	3.8693	9.008	0.17429	2.1121	6.0203	-1.0174	4.4738	-0.2963	-2.0032	6.1724	-2.0055	-4.5247	6.0028	-1.2025	15.36	-6.8504	0.74425	0.15522	1.7666	0.19131	6.542	-2.4599	0.20705	61.555	-6.6194	7.128	-0.20397	-2.4694	-6.506	12.287	4.2489	16.818	2.2073	1.7729	-0.078115	-14.419	-3.0777	-1.1225	16.577	-4.4048	-3.2164	-3.371	-4.2946	-1.3051	-4.5263	2.4677	-9.2082	12.283	-3.819	4.3065	10.886	0.83132
-0.57832	5.9925	-4.7304	3.1117	-3.9048	7.9961	-8.6757	4.1107	-6.5642	-17.167	-6.1981	10.622	2.718	-7.5205	-12.785	-1.2098	-8.3324	25.042	1.9006	5.5145	22.95	1.5124	-21.855	11.575	5.6922	6.9492	0.080164	7.9428	-9.637	14.356	6.4116	-0.33006	-2.2031	-12.139	-6.6953	-6.6194	66.024	-4.9053	3.923	-4.3087	6.5528	-11.14	8.6551	3.5361	2.3255	-6.7571	5.3214	1.6104	-10.899	1.7308	11.065	0.1065	1.6058	4.7842	0.15231	1.2304	1.888	1.9298	-2.9861	-1.6337	-16.762	1.8159	-16.227	-8.1959
-0.45216	1.5154	-4.5294	-6.0497	-0.53616	-6.0296	1.5586	0.75639	18.982	-7.2866	-13.02	-1.2383	1.665	-9.1095	-11.695	1.147	-18.706	2.4582	16.435	-0.015885	15.054	-0.85	2.6759	-7.3384	-5.7291	7.7088	7.7049	3.112	16.227	10.578	7.0505	-1.1416	17.683	22.248	-18.794	7.128	-4.9053	62.089	10.421	11.482	-4.2458	-1.0922	-16.074	-1.6127	7.3577	-7.4418	5.4722	0.93147	-1.3723	17.841	8.0904	9.1914	6.4406	9.948	-8.5454	4.09	-0.20557	11.219	-3.6524	3.1384	0.88721	6.0854	-2.3132	1.199
-3.2637	1.2893	-13.275	10.102	4.9949	-4.6383	-10.57	17.232	2.5768	-6.616	8.9731	7.1648	7.4836	6.473	-7.3431	-1.0906	-1.0536	-0.080682	4.1779	3.1134	-6.1422	1.2116	-0.14225	7.1325	2.1753	11.214	9.0228	5.8601	-2.0627	2.4778	2.6052	10.846	7.0597	10.643	-11.846	-0.20397	3.923	10.421	47.519	2.2005	-10.617	2.2647	-8.2543	-6.0689	1.7205	-7.8577	0.24366	-6.4459	9.7141	-2.0221	-0.55554	-7.124	-3.0717	8.5802	1.1783	1.2163	-0.24648	-6.8348	-2.9249	5.7165	-5.1489	-2.31	-1.4133	11.042
0.1684	-11.068	-10.692	1.8974	-0.2815	10.281	11.257	-7.4875	12.685	-10.492	2.3823	-5.608	-10.654	4.9255	3.9854	-0.67384	-7.1424	-1.528	7.0214	-8.9691	1.2805	6.893	-7.6089	17.768	-7.4238	2.6423	0.096509	7.9459	-5.0576	3.6044	4.1694	0.4081	9.6258	13.412	-10.484	-2.4694	-4.3087	11.482	2.2005	51.305	-2.3795	9.1341	-14.186	-10.838	5.48	11.524	4.7344	8.8983	-5.223	6.9251	7.3551	0.66893	3.4771	-4.4535	-3.2272	6.9497	-8.8354	10.547	-2.0621	-7.9523	-0.5374	4.215	-0.32091	7.4892
-0.04402	-1.508	1.2607	0.10638	11.905	8.8756	-14.934	8.742	-0.33326	2.6934	-1.7908	-4.1278	-2.7306	1.8567	2.3944	14.981	0.60229	-1.6271	-10.139	-2.8329	7.1538	-2.4493	-2.4838	-8.1906	-10.214	-3.7634	-9.2491	3.3415	-18.889	1.2963	-1.4722	-4.4449	-5.8719	-3.5422	0.53445	-6.506	6.5528	-4.2458	-10.617	-2.3795	45.133	3.4923	4.4023	-3.4856	-13.507	-11.334	-0.35804	4.7369	2.7286	-20.92	-6.0928	7.5808	9.7614	8.1328	1.3231	5.7954	-1.5679	-4.5914	0.86206	-6.269	-2.1591	6.9256	5.0762	3.9828
-12.79	-9.6978	8.4416	-7.4527	9.3537	3.4847	-8.112	19.954	2.149	-2.6669	0.95813	-0.48095	-3.3515	5.1592	15.281	6.5674	0.068955	-0.75914	-5.2433	-11.142	-7.9587	7.4461	5.4908	5.0218	-5.1983	-6.4602	9.6039	-10.731	-23.327	-12.578	8.8184	-7.1134	8.9308	-16.399	11.714	12.287	-11.14	-1.0922	2.2647	9.1341	3.4923	65.882	-4.7339	-0.065663	-3.4097	-15.6	-13.281	2.7999	11.3	-7.6615	10.079	9.652	-3.0149	-10.593	-0.084079	9.8806	-8.3669	-2.3939	-2.922	5.8427	14.634	6.0661	19.77	14.541
